"Formula";"TP";"TN";"FP";"FN";"Accuracy";"Sensitivity";"Specificity"
"24080";"target ~ cp0+restecg1+exang0+thal1";51;29;13;9;0.784313725490196;0.69047619047619;0.85
"24081";"target ~ cp0+restecg1+exang0+thal2";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"24082";"target ~ cp0+restecg1+exang0+thal3";48;33;9;12;0.794117647058823;0.785714285714286;0.8
"24083";"target ~ cp0+restecg1+exang1+slope0";52;30;12;8;0.803921568627451;0.714285714285714;0.866666666666667
"24084";"target ~ cp0+restecg1+exang1+slope1";51;26;16;9;0.754901960784314;0.619047619047619;0.85
"24085";"target ~ cp0+restecg1+exang1+slope2";50;28;14;10;0.764705882352941;0.666666666666667;0.833333333333333
"24086";"target ~ cp0+restecg1+exang1+ca0";50;33;9;10;0.813725490196078;0.785714285714286;0.833333333333333
"24087";"target ~ cp0+restecg1+exang1+ca1";51;32;10;9;0.813725490196078;0.761904761904762;0.85
"24088";"target ~ cp0+restecg1+exang1+ca2";54;24;18;6;0.764705882352941;0.571428571428571;0.9
"24089";"target ~ cp0+restecg1+exang1+ca3";54;21;21;6;0.735294117647059;0.5;0.9
"24090";"target ~ cp0+restecg1+exang1+ca4";52;29;13;8;0.794117647058823;0.69047619047619;0.866666666666667
"24091";"target ~ cp0+restecg1+exang1+thal0";52;30;12;8;0.803921568627451;0.714285714285714;0.866666666666667
"24092";"target ~ cp0+restecg1+exang1+thal1";54;19;23;6;0.715686274509804;0.452380952380952;0.9
"24093";"target ~ cp0+restecg1+exang1+thal2";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"24094";"target ~ cp0+restecg1+exang1+thal3";48;33;9;12;0.794117647058823;0.785714285714286;0.8
"24095";"target ~ cp0+restecg1+slope0+slope1";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24096";"target ~ cp0+restecg1+slope0+slope2";39;37;5;21;0.745098039215686;0.880952380952381;0.65
"24097";"target ~ cp0+restecg1+slope0+ca0";53;31;11;7;0.823529411764706;0.738095238095238;0.883333333333333
"24098";"target ~ cp0+restecg1+slope0+ca1";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"24099";"target ~ cp0+restecg1+slope0+ca2";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24100";"target ~ cp0+restecg1+slope0+ca3";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"24101";"target ~ cp0+restecg1+slope0+ca4";45;34;8;15;0.774509803921569;0.80952380952381;0.75
"24102";"target ~ cp0+restecg1+slope0+thal0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24103";"target ~ cp0+restecg1+slope0+thal1";43;34;8;17;0.754901960784314;0.80952380952381;0.716666666666667
"24104";"target ~ cp0+restecg1+slope0+thal2";44;32;10;16;0.745098039215686;0.761904761904762;0.733333333333333
"24105";"target ~ cp0+restecg1+slope0+thal3";46;35;7;14;0.794117647058823;0.833333333333333;0.766666666666667
"24106";"target ~ cp0+restecg1+slope1+slope2";51;33;9;9;0.823529411764706;0.785714285714286;0.85
"24107";"target ~ cp0+restecg1+slope1+ca0";47;34;8;13;0.794117647058823;0.80952380952381;0.783333333333333
"24108";"target ~ cp0+restecg1+slope1+ca1";49;35;7;11;0.823529411764706;0.833333333333333;0.816666666666667
"24109";"target ~ cp0+restecg1+slope1+ca2";50;32;10;10;0.803921568627451;0.761904761904762;0.833333333333333
"24110";"target ~ cp0+restecg1+slope1+ca3";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"24111";"target ~ cp0+restecg1+slope1+ca4";45;34;8;15;0.774509803921569;0.80952380952381;0.75
"24112";"target ~ cp0+restecg1+slope1+thal0";39;37;5;21;0.745098039215686;0.880952380952381;0.65
"24113";"target ~ cp0+restecg1+slope1+thal1";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"24114";"target ~ cp0+restecg1+slope1+thal2";44;36;6;16;0.784313725490196;0.857142857142857;0.733333333333333
"24115";"target ~ cp0+restecg1+slope1+thal3";44;34;8;16;0.764705882352941;0.80952380952381;0.733333333333333
"24116";"target ~ cp0+restecg1+slope2+ca0";50;33;9;10;0.813725490196078;0.785714285714286;0.833333333333333
"24117";"target ~ cp0+restecg1+slope2+ca1";48;37;5;12;0.833333333333333;0.880952380952381;0.8
"24118";"target ~ cp0+restecg1+slope2+ca2";50;34;8;10;0.823529411764706;0.80952380952381;0.833333333333333
"24119";"target ~ cp0+restecg1+slope2+ca3";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"24120";"target ~ cp0+restecg1+slope2+ca4";51;32;10;9;0.813725490196078;0.761904761904762;0.85
"24121";"target ~ cp0+restecg1+slope2+thal0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24122";"target ~ cp0+restecg1+slope2+thal1";50;32;10;10;0.803921568627451;0.761904761904762;0.833333333333333
"24123";"target ~ cp0+restecg1+slope2+thal2";41;38;4;19;0.774509803921569;0.904761904761905;0.683333333333333
"24124";"target ~ cp0+restecg1+slope2+thal3";44;37;5;16;0.794117647058823;0.880952380952381;0.733333333333333
"24125";"target ~ cp0+restecg1+ca0+ca1";49;29;13;11;0.764705882352941;0.69047619047619;0.816666666666667
"24126";"target ~ cp0+restecg1+ca0+ca2";53;28;14;7;0.794117647058823;0.666666666666667;0.883333333333333
"24127";"target ~ cp0+restecg1+ca0+ca3";45;33;9;15;0.764705882352941;0.785714285714286;0.75
"24128";"target ~ cp0+restecg1+ca0+ca4";53;27;15;7;0.784313725490196;0.642857142857143;0.883333333333333
"24129";"target ~ cp0+restecg1+ca0+thal0";53;28;14;7;0.794117647058823;0.666666666666667;0.883333333333333
"24130";"target ~ cp0+restecg1+ca0+thal1";46;31;11;14;0.754901960784314;0.738095238095238;0.766666666666667
"24131";"target ~ cp0+restecg1+ca0+thal2";51;35;7;9;0.843137254901961;0.833333333333333;0.85
"24132";"target ~ cp0+restecg1+ca0+thal3";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24133";"target ~ cp0+restecg1+ca1+ca2";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24134";"target ~ cp0+restecg1+ca1+ca3";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"24135";"target ~ cp0+restecg1+ca1+ca4";45;34;8;15;0.774509803921569;0.80952380952381;0.75
"24136";"target ~ cp0+restecg1+ca1+thal0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24137";"target ~ cp0+restecg1+ca1+thal1";44;34;8;16;0.764705882352941;0.80952380952381;0.733333333333333
"24138";"target ~ cp0+restecg1+ca1+thal2";47;33;9;13;0.784313725490196;0.785714285714286;0.783333333333333
"24139";"target ~ cp0+restecg1+ca1+thal3";49;31;11;11;0.784313725490196;0.738095238095238;0.816666666666667
"24140";"target ~ cp0+restecg1+ca2+ca3";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"24141";"target ~ cp0+restecg1+ca2+ca4";45;34;8;15;0.774509803921569;0.80952380952381;0.75
"24142";"target ~ cp0+restecg1+ca2+thal0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24143";"target ~ cp0+restecg1+ca2+thal1";43;34;8;17;0.754901960784314;0.80952380952381;0.716666666666667
"24144";"target ~ cp0+restecg1+ca2+thal2";46;32;10;14;0.764705882352941;0.761904761904762;0.766666666666667
"24145";"target ~ cp0+restecg1+ca2+thal3";48;30;12;12;0.764705882352941;0.714285714285714;0.8
"24146";"target ~ cp0+restecg1+ca3+ca4";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"24147";"target ~ cp0+restecg1+ca3+thal0";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"24148";"target ~ cp0+restecg1+ca3+thal1";41;35;7;19;0.745098039215686;0.833333333333333;0.683333333333333
"24149";"target ~ cp0+restecg1+ca3+thal2";46;31;11;14;0.754901960784314;0.738095238095238;0.766666666666667
"24150";"target ~ cp0+restecg1+ca3+thal3";48;28;14;12;0.745098039215686;0.666666666666667;0.8
"24151";"target ~ cp0+restecg1+ca4+thal0";45;34;8;15;0.774509803921569;0.80952380952381;0.75
"24152";"target ~ cp0+restecg1+ca4+thal1";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"24153";"target ~ cp0+restecg1+ca4+thal2";48;29;13;12;0.754901960784314;0.69047619047619;0.8
"24154";"target ~ cp0+restecg1+ca4+thal3";46;35;7;14;0.794117647058823;0.833333333333333;0.766666666666667
"24155";"target ~ cp0+restecg1+thal0+thal1";43;34;8;17;0.754901960784314;0.80952380952381;0.716666666666667
"24156";"target ~ cp0+restecg1+thal0+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"24157";"target ~ cp0+restecg1+thal0+thal3";46;35;7;14;0.794117647058823;0.833333333333333;0.766666666666667
"24158";"target ~ cp0+restecg1+thal1+thal2";48;29;13;12;0.754901960784314;0.69047619047619;0.8
"24159";"target ~ cp0+restecg1+thal1+thal3";48;29;13;12;0.754901960784314;0.69047619047619;0.8
"24160";"target ~ cp0+restecg1+thal2+thal3";48;29;13;12;0.754901960784314;0.69047619047619;0.8
"24161";"target ~ cp0+restecg2+exang0+exang1";56;19;23;4;0.735294117647059;0.452380952380952;0.933333333333333
"24162";"target ~ cp0+restecg2+exang0+slope0";55;21;21;5;0.745098039215686;0.5;0.916666666666667
"24163";"target ~ cp0+restecg2+exang0+slope1";51;26;16;9;0.754901960784314;0.619047619047619;0.85
"24164";"target ~ cp0+restecg2+exang0+slope2";50;28;14;10;0.764705882352941;0.666666666666667;0.833333333333333
"24165";"target ~ cp0+restecg2+exang0+ca0";52;30;12;8;0.803921568627451;0.714285714285714;0.866666666666667
"24166";"target ~ cp0+restecg2+exang0+ca1";54;24;18;6;0.764705882352941;0.571428571428571;0.9
"24167";"target ~ cp0+restecg2+exang0+ca2";54;24;18;6;0.764705882352941;0.571428571428571;0.9
"24168";"target ~ cp0+restecg2+exang0+ca3";54;21;21;6;0.735294117647059;0.5;0.9
"24169";"target ~ cp0+restecg2+exang0+ca4";56;18;24;4;0.725490196078431;0.428571428571429;0.933333333333333
"24170";"target ~ cp0+restecg2+exang0+thal0";56;19;23;4;0.735294117647059;0.452380952380952;0.933333333333333
"24171";"target ~ cp0+restecg2+exang0+thal1";55;20;22;5;0.735294117647059;0.476190476190476;0.916666666666667
"24172";"target ~ cp0+restecg2+exang0+thal2";53;31;11;7;0.823529411764706;0.738095238095238;0.883333333333333
"24173";"target ~ cp0+restecg2+exang0+thal3";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24174";"target ~ cp0+restecg2+exang1+slope0";55;21;21;5;0.745098039215686;0.5;0.916666666666667
"24175";"target ~ cp0+restecg2+exang1+slope1";51;26;16;9;0.754901960784314;0.619047619047619;0.85
"24176";"target ~ cp0+restecg2+exang1+slope2";50;28;14;10;0.764705882352941;0.666666666666667;0.833333333333333
"24177";"target ~ cp0+restecg2+exang1+ca0";52;30;12;8;0.803921568627451;0.714285714285714;0.866666666666667
"24178";"target ~ cp0+restecg2+exang1+ca1";54;24;18;6;0.764705882352941;0.571428571428571;0.9
"24179";"target ~ cp0+restecg2+exang1+ca2";54;24;18;6;0.764705882352941;0.571428571428571;0.9
"24180";"target ~ cp0+restecg2+exang1+ca3";54;21;21;6;0.735294117647059;0.5;0.9
"24181";"target ~ cp0+restecg2+exang1+ca4";56;18;24;4;0.725490196078431;0.428571428571429;0.933333333333333
"24182";"target ~ cp0+restecg2+exang1+thal0";56;19;23;4;0.735294117647059;0.452380952380952;0.933333333333333
"24183";"target ~ cp0+restecg2+exang1+thal1";53;20;22;7;0.715686274509804;0.476190476190476;0.883333333333333
"24184";"target ~ cp0+restecg2+exang1+thal2";53;31;11;7;0.823529411764706;0.738095238095238;0.883333333333333
"24185";"target ~ cp0+restecg2+exang1+thal3";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24186";"target ~ cp0+restecg2+slope0+slope1";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24187";"target ~ cp0+restecg2+slope0+slope2";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24188";"target ~ cp0+restecg2+slope0+ca0";56;28;14;4;0.823529411764706;0.666666666666667;0.933333333333333
"24189";"target ~ cp0+restecg2+slope0+ca1";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24190";"target ~ cp0+restecg2+slope0+ca2";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24191";"target ~ cp0+restecg2+slope0+ca3";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"24192";"target ~ cp0+restecg2+slope0+ca4";45;34;8;15;0.774509803921569;0.80952380952381;0.75
"24193";"target ~ cp0+restecg2+slope0+thal0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24194";"target ~ cp0+restecg2+slope0+thal1";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"24195";"target ~ cp0+restecg2+slope0+thal2";44;34;8;16;0.764705882352941;0.80952380952381;0.733333333333333
"24196";"target ~ cp0+restecg2+slope0+thal3";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"24197";"target ~ cp0+restecg2+slope1+slope2";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24198";"target ~ cp0+restecg2+slope1+ca0";50;34;8;10;0.823529411764706;0.80952380952381;0.833333333333333
"24199";"target ~ cp0+restecg2+slope1+ca1";53;26;16;7;0.774509803921569;0.619047619047619;0.883333333333333
"24200";"target ~ cp0+restecg2+slope1+ca2";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24201";"target ~ cp0+restecg2+slope1+ca3";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"24202";"target ~ cp0+restecg2+slope1+ca4";45;34;8;15;0.774509803921569;0.80952380952381;0.75
"24203";"target ~ cp0+restecg2+slope1+thal0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24204";"target ~ cp0+restecg2+slope1+thal1";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"24205";"target ~ cp0+restecg2+slope1+thal2";44;36;6;16;0.784313725490196;0.857142857142857;0.733333333333333
"24206";"target ~ cp0+restecg2+slope1+thal3";47;34;8;13;0.794117647058823;0.80952380952381;0.783333333333333
"24207";"target ~ cp0+restecg2+slope2+ca0";49;37;5;11;0.843137254901961;0.880952380952381;0.816666666666667
"24208";"target ~ cp0+restecg2+slope2+ca1";52;32;10;8;0.823529411764706;0.761904761904762;0.866666666666667
"24209";"target ~ cp0+restecg2+slope2+ca2";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24210";"target ~ cp0+restecg2+slope2+ca3";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"24211";"target ~ cp0+restecg2+slope2+ca4";45;34;8;15;0.774509803921569;0.80952380952381;0.75
"24212";"target ~ cp0+restecg2+slope2+thal0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24213";"target ~ cp0+restecg2+slope2+thal1";44;34;8;16;0.764705882352941;0.80952380952381;0.733333333333333
"24214";"target ~ cp0+restecg2+slope2+thal2";43;38;4;17;0.794117647058823;0.904761904761905;0.716666666666667
"24215";"target ~ cp0+restecg2+slope2+thal3";46;37;5;14;0.813725490196078;0.880952380952381;0.766666666666667
"24216";"target ~ cp0+restecg2+ca0+ca1";52;27;15;8;0.774509803921569;0.642857142857143;0.866666666666667
"24217";"target ~ cp0+restecg2+ca0+ca2";57;25;17;3;0.803921568627451;0.595238095238095;0.95
"24218";"target ~ cp0+restecg2+ca0+ca3";55;26;16;5;0.794117647058823;0.619047619047619;0.916666666666667
"24219";"target ~ cp0+restecg2+ca0+ca4";57;24;18;3;0.794117647058823;0.571428571428571;0.95
"24220";"target ~ cp0+restecg2+ca0+thal0";57;25;17;3;0.803921568627451;0.595238095238095;0.95
"24221";"target ~ cp0+restecg2+ca0+thal1";57;25;17;3;0.803921568627451;0.595238095238095;0.95
"24222";"target ~ cp0+restecg2+ca0+thal2";51;35;7;9;0.843137254901961;0.833333333333333;0.85
"24223";"target ~ cp0+restecg2+ca0+thal3";52;34;8;8;0.843137254901961;0.80952380952381;0.866666666666667
"24224";"target ~ cp0+restecg2+ca1+ca2";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24225";"target ~ cp0+restecg2+ca1+ca3";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"24226";"target ~ cp0+restecg2+ca1+ca4";45;34;8;15;0.774509803921569;0.80952380952381;0.75
"24227";"target ~ cp0+restecg2+ca1+thal0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24228";"target ~ cp0+restecg2+ca1+thal1";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"24229";"target ~ cp0+restecg2+ca1+thal2";55;32;10;5;0.852941176470588;0.761904761904762;0.916666666666667
"24230";"target ~ cp0+restecg2+ca1+thal3";46;33;9;14;0.774509803921569;0.785714285714286;0.766666666666667
"24231";"target ~ cp0+restecg2+ca2+ca3";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"24232";"target ~ cp0+restecg2+ca2+ca4";45;34;8;15;0.774509803921569;0.80952380952381;0.75
"24233";"target ~ cp0+restecg2+ca2+thal0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24234";"target ~ cp0+restecg2+ca2+thal1";44;33;9;16;0.754901960784314;0.785714285714286;0.733333333333333
"24235";"target ~ cp0+restecg2+ca2+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"24236";"target ~ cp0+restecg2+ca2+thal3";44;32;10;16;0.745098039215686;0.761904761904762;0.733333333333333
"24237";"target ~ cp0+restecg2+ca3+ca4";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"24238";"target ~ cp0+restecg2+ca3+thal0";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"24239";"target ~ cp0+restecg2+ca3+thal1";41;36;6;19;0.754901960784314;0.857142857142857;0.683333333333333
"24240";"target ~ cp0+restecg2+ca3+thal2";42;32;10;18;0.725490196078431;0.761904761904762;0.7
"24241";"target ~ cp0+restecg2+ca3+thal3";45;29;13;15;0.725490196078431;0.69047619047619;0.75
"24242";"target ~ cp0+restecg2+ca4+thal0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24243";"target ~ cp0+restecg2+ca4+thal1";43;34;8;17;0.754901960784314;0.80952380952381;0.716666666666667
"24244";"target ~ cp0+restecg2+ca4+thal2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"24245";"target ~ cp0+restecg2+ca4+thal3";35;39;3;25;0.725490196078431;0.928571428571429;0.583333333333333
"24246";"target ~ cp0+restecg2+thal0+thal1";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"24247";"target ~ cp0+restecg2+thal0+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"24248";"target ~ cp0+restecg2+thal0+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"24249";"target ~ cp0+restecg2+thal1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"24250";"target ~ cp0+restecg2+thal1+thal3";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"24251";"target ~ cp0+restecg2+thal2+thal3";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"24252";"target ~ cp0+exang0+exang1+slope0";55;21;21;5;0.745098039215686;0.5;0.916666666666667
"24253";"target ~ cp0+exang0+exang1+slope1";51;26;16;9;0.754901960784314;0.619047619047619;0.85
"24254";"target ~ cp0+exang0+exang1+slope2";50;28;14;10;0.764705882352941;0.666666666666667;0.833333333333333
"24255";"target ~ cp0+exang0+exang1+ca0";52;30;12;8;0.803921568627451;0.714285714285714;0.866666666666667
"24256";"target ~ cp0+exang0+exang1+ca1";56;24;18;4;0.784313725490196;0.571428571428571;0.933333333333333
"24257";"target ~ cp0+exang0+exang1+ca2";54;24;18;6;0.764705882352941;0.571428571428571;0.9
"24258";"target ~ cp0+exang0+exang1+ca3";54;21;21;6;0.735294117647059;0.5;0.9
"24259";"target ~ cp0+exang0+exang1+ca4";56;18;24;4;0.725490196078431;0.428571428571429;0.933333333333333
"24260";"target ~ cp0+exang0+exang1+thal0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24261";"target ~ cp0+exang0+exang1+thal1";55;20;22;5;0.735294117647059;0.476190476190476;0.916666666666667
"24262";"target ~ cp0+exang0+exang1+thal2";53;31;11;7;0.823529411764706;0.738095238095238;0.883333333333333
"24263";"target ~ cp0+exang0+exang1+thal3";54;30;12;6;0.823529411764706;0.714285714285714;0.9
"24264";"target ~ cp0+exang0+slope0+slope1";50;28;14;10;0.764705882352941;0.666666666666667;0.833333333333333
"24265";"target ~ cp0+exang0+slope0+slope2";50;28;14;10;0.764705882352941;0.666666666666667;0.833333333333333
"24266";"target ~ cp0+exang0+slope0+ca0";51;30;12;9;0.794117647058823;0.714285714285714;0.85
"24267";"target ~ cp0+exang0+slope0+ca1";52;26;16;8;0.764705882352941;0.619047619047619;0.866666666666667
"24268";"target ~ cp0+exang0+slope0+ca2";53;25;17;7;0.764705882352941;0.595238095238095;0.883333333333333
"24269";"target ~ cp0+exang0+slope0+ca3";53;22;20;7;0.735294117647059;0.523809523809524;0.883333333333333
"24270";"target ~ cp0+exang0+slope0+ca4";55;20;22;5;0.735294117647059;0.476190476190476;0.916666666666667
"24271";"target ~ cp0+exang0+slope0+thal0";55;21;21;5;0.745098039215686;0.5;0.916666666666667
"24272";"target ~ cp0+exang0+slope0+thal1";52;20;22;8;0.705882352941177;0.476190476190476;0.866666666666667
"24273";"target ~ cp0+exang0+slope0+thal2";53;31;11;7;0.823529411764706;0.738095238095238;0.883333333333333
"24274";"target ~ cp0+exang0+slope0+thal3";46;36;6;14;0.803921568627451;0.857142857142857;0.766666666666667
"24275";"target ~ cp0+exang0+slope1+slope2";51;28;14;9;0.774509803921569;0.666666666666667;0.85
"24276";"target ~ cp0+exang0+slope1+ca0";49;34;8;11;0.813725490196078;0.80952380952381;0.816666666666667
"24277";"target ~ cp0+exang0+slope1+ca1";49;31;11;11;0.784313725490196;0.738095238095238;0.816666666666667
"24278";"target ~ cp0+exang0+slope1+ca2";53;24;18;7;0.754901960784314;0.571428571428571;0.883333333333333
"24279";"target ~ cp0+exang0+slope1+ca3";53;21;21;7;0.725490196078431;0.5;0.883333333333333
"24280";"target ~ cp0+exang0+slope1+ca4";51;25;17;9;0.745098039215686;0.595238095238095;0.85
"24281";"target ~ cp0+exang0+slope1+thal0";51;26;16;9;0.754901960784314;0.619047619047619;0.85
"24282";"target ~ cp0+exang0+slope1+thal1";48;27;15;12;0.735294117647059;0.642857142857143;0.8
"24283";"target ~ cp0+exang0+slope1+thal2";48;35;7;12;0.813725490196078;0.833333333333333;0.8
"24284";"target ~ cp0+exang0+slope1+thal3";51;33;9;9;0.823529411764706;0.785714285714286;0.85
"24285";"target ~ cp0+exang0+slope2+ca0";49;34;8;11;0.813725490196078;0.80952380952381;0.816666666666667
"24286";"target ~ cp0+exang0+slope2+ca1";47;33;9;13;0.784313725490196;0.785714285714286;0.783333333333333
"24287";"target ~ cp0+exang0+slope2+ca2";49;31;11;11;0.784313725490196;0.738095238095238;0.816666666666667
"24288";"target ~ cp0+exang0+slope2+ca3";48;29;13;12;0.754901960784314;0.69047619047619;0.8
"24289";"target ~ cp0+exang0+slope2+ca4";50;28;14;10;0.764705882352941;0.666666666666667;0.833333333333333
"24290";"target ~ cp0+exang0+slope2+thal0";50;28;14;10;0.764705882352941;0.666666666666667;0.833333333333333
"24291";"target ~ cp0+exang0+slope2+thal1";48;28;14;12;0.745098039215686;0.666666666666667;0.8
"24292";"target ~ cp0+exang0+slope2+thal2";48;31;11;12;0.774509803921569;0.738095238095238;0.8
"24293";"target ~ cp0+exang0+slope2+thal3";50;35;7;10;0.833333333333333;0.833333333333333;0.833333333333333
"24294";"target ~ cp0+exang0+ca0+ca1";52;30;12;8;0.803921568627451;0.714285714285714;0.866666666666667
"24295";"target ~ cp0+exang0+ca0+ca2";52;30;12;8;0.803921568627451;0.714285714285714;0.866666666666667
"24296";"target ~ cp0+exang0+ca0+ca3";52;31;11;8;0.813725490196078;0.738095238095238;0.866666666666667
"24297";"target ~ cp0+exang0+ca0+ca4";52;30;12;8;0.803921568627451;0.714285714285714;0.866666666666667
"24298";"target ~ cp0+exang0+ca0+thal0";52;30;12;8;0.803921568627451;0.714285714285714;0.866666666666667
"24299";"target ~ cp0+exang0+ca0+thal1";54;29;13;6;0.813725490196078;0.69047619047619;0.9
"24300";"target ~ cp0+exang0+ca0+thal2";51;32;10;9;0.813725490196078;0.761904761904762;0.85
"24301";"target ~ cp0+exang0+ca0+thal3";50;31;11;10;0.794117647058823;0.738095238095238;0.833333333333333
"24302";"target ~ cp0+exang0+ca1+ca2";54;29;13;6;0.813725490196078;0.69047619047619;0.9
"24303";"target ~ cp0+exang0+ca1+ca3";54;26;16;6;0.784313725490196;0.619047619047619;0.9
"24304";"target ~ cp0+exang0+ca1+ca4";56;23;19;4;0.774509803921569;0.547619047619048;0.933333333333333
"24305";"target ~ cp0+exang0+ca1+thal0";56;24;18;4;0.784313725490196;0.571428571428571;0.933333333333333
"24306";"target ~ cp0+exang0+ca1+thal1";55;25;17;5;0.784313725490196;0.595238095238095;0.916666666666667
"24307";"target ~ cp0+exang0+ca1+thal2";53;34;8;7;0.852941176470588;0.80952380952381;0.883333333333333
"24308";"target ~ cp0+exang0+ca1+thal3";54;33;9;6;0.852941176470588;0.785714285714286;0.9
"24309";"target ~ cp0+exang0+ca2+ca3";52;26;16;8;0.764705882352941;0.619047619047619;0.866666666666667
"24310";"target ~ cp0+exang0+ca2+ca4";54;23;19;6;0.754901960784314;0.547619047619048;0.9
"24311";"target ~ cp0+exang0+ca2+thal0";54;24;18;6;0.764705882352941;0.571428571428571;0.9
"24312";"target ~ cp0+exang0+ca2+thal1";54;24;18;6;0.764705882352941;0.571428571428571;0.9
"24313";"target ~ cp0+exang0+ca2+thal2";51;32;10;9;0.813725490196078;0.761904761904762;0.85
"24314";"target ~ cp0+exang0+ca2+thal3";52;32;10;8;0.823529411764706;0.761904761904762;0.866666666666667
"24315";"target ~ cp0+exang0+ca3+ca4";54;20;22;6;0.725490196078431;0.476190476190476;0.9
"24316";"target ~ cp0+exang0+ca3+thal0";54;21;21;6;0.735294117647059;0.5;0.9
"24317";"target ~ cp0+exang0+ca3+thal1";53;22;20;7;0.735294117647059;0.523809523809524;0.883333333333333
"24318";"target ~ cp0+exang0+ca3+thal2";51;32;10;9;0.813725490196078;0.761904761904762;0.85
"24319";"target ~ cp0+exang0+ca3+thal3";52;31;11;8;0.813725490196078;0.738095238095238;0.866666666666667
"24320";"target ~ cp0+exang0+ca4+thal0";56;18;24;4;0.725490196078431;0.428571428571429;0.933333333333333
"24321";"target ~ cp0+exang0+ca4+thal1";53;19;23;7;0.705882352941177;0.452380952380952;0.883333333333333
"24322";"target ~ cp0+exang0+ca4+thal2";53;31;11;7;0.823529411764706;0.738095238095238;0.883333333333333
"24323";"target ~ cp0+exang0+ca4+thal3";54;30;12;6;0.823529411764706;0.714285714285714;0.9
"24324";"target ~ cp0+exang0+thal0+thal1";53;20;22;7;0.715686274509804;0.476190476190476;0.883333333333333
"24325";"target ~ cp0+exang0+thal0+thal2";42;36;6;18;0.764705882352941;0.857142857142857;0.7
"24326";"target ~ cp0+exang0+thal0+thal3";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"24327";"target ~ cp0+exang0+thal1+thal2";51;31;11;9;0.803921568627451;0.738095238095238;0.85
"24328";"target ~ cp0+exang0+thal1+thal3";53;31;11;7;0.823529411764706;0.738095238095238;0.883333333333333
