"Formula";"TP";"TN";"FP";"FN";"Accuracy";"Sensitivity";"Specificity"
"20510";"target ~ sex0+fbs1+restecg1+slope2";36;34;8;24;0.686274509803922;0.80952380952381;0.6
"20511";"target ~ sex0+fbs1+restecg1+ca0";49;29;13;11;0.764705882352941;0.69047619047619;0.816666666666667
"20512";"target ~ sex0+fbs1+restecg1+ca1";36;27;15;24;0.617647058823529;0.642857142857143;0.6
"20513";"target ~ sex0+fbs1+restecg1+ca2";40;29;13;20;0.676470588235294;0.69047619047619;0.666666666666667
"20514";"target ~ sex0+fbs1+restecg1+ca3";39;24;18;21;0.617647058823529;0.571428571428571;0.65
"20515";"target ~ sex0+fbs1+restecg1+ca4";26;33;9;34;0.57843137254902;0.785714285714286;0.433333333333333
"20516";"target ~ sex0+fbs1+restecg1+thal0";39;23;19;21;0.607843137254902;0.547619047619048;0.65
"20517";"target ~ sex0+fbs1+restecg1+thal1";24;34;8;36;0.568627450980392;0.80952380952381;0.4
"20518";"target ~ sex0+fbs1+restecg1+thal2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20519";"target ~ sex0+fbs1+restecg1+thal3";34;34;8;26;0.666666666666667;0.80952380952381;0.566666666666667
"20520";"target ~ sex0+fbs1+restecg2+exang0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"20521";"target ~ sex0+fbs1+restecg2+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"20522";"target ~ sex0+fbs1+restecg2+slope0";19;39;3;41;0.568627450980392;0.928571428571429;0.316666666666667
"20523";"target ~ sex0+fbs1+restecg2+slope1";51;24;18;9;0.735294117647059;0.571428571428571;0.85
"20524";"target ~ sex0+fbs1+restecg2+slope2";49;29;13;11;0.764705882352941;0.69047619047619;0.816666666666667
"20525";"target ~ sex0+fbs1+restecg2+ca0";50;27;15;10;0.754901960784314;0.642857142857143;0.833333333333333
"20526";"target ~ sex0+fbs1+restecg2+ca1";52;16;26;8;0.666666666666667;0.380952380952381;0.866666666666667
"20527";"target ~ sex0+fbs1+restecg2+ca2";25;37;5;35;0.607843137254902;0.880952380952381;0.416666666666667
"20528";"target ~ sex0+fbs1+restecg2+ca3";23;36;6;37;0.57843137254902;0.857142857142857;0.383333333333333
"20529";"target ~ sex0+fbs1+restecg2+ca4";23;37;5;37;0.588235294117647;0.880952380952381;0.383333333333333
"20530";"target ~ sex0+fbs1+restecg2+thal0";21;37;5;39;0.568627450980392;0.880952380952381;0.35
"20531";"target ~ sex0+fbs1+restecg2+thal1";28;32;10;32;0.588235294117647;0.761904761904762;0.466666666666667
"20532";"target ~ sex0+fbs1+restecg2+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"20533";"target ~ sex0+fbs1+restecg2+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"20534";"target ~ sex0+fbs1+exang0+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"20535";"target ~ sex0+fbs1+exang0+slope0";49;21;21;11;0.686274509803922;0.5;0.816666666666667
"20536";"target ~ sex0+fbs1+exang0+slope1";47;30;12;13;0.754901960784314;0.714285714285714;0.783333333333333
"20537";"target ~ sex0+fbs1+exang0+slope2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20538";"target ~ sex0+fbs1+exang0+ca0";45;32;10;15;0.754901960784314;0.761904761904762;0.75
"20539";"target ~ sex0+fbs1+exang0+ca1";47;26;16;13;0.715686274509804;0.619047619047619;0.783333333333333
"20540";"target ~ sex0+fbs1+exang0+ca2";52;24;18;8;0.745098039215686;0.571428571428571;0.866666666666667
"20541";"target ~ sex0+fbs1+exang0+ca3";50;21;21;10;0.696078431372549;0.5;0.833333333333333
"20542";"target ~ sex0+fbs1+exang0+ca4";52;18;24;8;0.686274509803922;0.428571428571429;0.866666666666667
"20543";"target ~ sex0+fbs1+exang0+thal0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"20544";"target ~ sex0+fbs1+exang0+thal1";49;20;22;11;0.676470588235294;0.476190476190476;0.816666666666667
"20545";"target ~ sex0+fbs1+exang0+thal2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20546";"target ~ sex0+fbs1+exang0+thal3";46;33;9;14;0.774509803921569;0.785714285714286;0.766666666666667
"20547";"target ~ sex0+fbs1+exang1+slope0";49;21;21;11;0.686274509803922;0.5;0.816666666666667
"20548";"target ~ sex0+fbs1+exang1+slope1";47;30;12;13;0.754901960784314;0.714285714285714;0.783333333333333
"20549";"target ~ sex0+fbs1+exang1+slope2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20550";"target ~ sex0+fbs1+exang1+ca0";45;32;10;15;0.754901960784314;0.761904761904762;0.75
"20551";"target ~ sex0+fbs1+exang1+ca1";47;26;16;13;0.715686274509804;0.619047619047619;0.783333333333333
"20552";"target ~ sex0+fbs1+exang1+ca2";52;24;18;8;0.745098039215686;0.571428571428571;0.866666666666667
"20553";"target ~ sex0+fbs1+exang1+ca3";50;21;21;10;0.696078431372549;0.5;0.833333333333333
"20554";"target ~ sex0+fbs1+exang1+ca4";52;18;24;8;0.686274509803922;0.428571428571429;0.866666666666667
"20555";"target ~ sex0+fbs1+exang1+thal0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"20556";"target ~ sex0+fbs1+exang1+thal1";49;20;22;11;0.676470588235294;0.476190476190476;0.816666666666667
"20557";"target ~ sex0+fbs1+exang1+thal2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20558";"target ~ sex0+fbs1+exang1+thal3";46;33;9;14;0.774509803921569;0.785714285714286;0.766666666666667
"20559";"target ~ sex0+fbs1+slope0+slope1";47;30;12;13;0.754901960784314;0.714285714285714;0.783333333333333
"20560";"target ~ sex0+fbs1+slope0+slope2";47;30;12;13;0.754901960784314;0.714285714285714;0.783333333333333
"20561";"target ~ sex0+fbs1+slope0+ca0";50;27;15;10;0.754901960784314;0.642857142857143;0.833333333333333
"20562";"target ~ sex0+fbs1+slope0+ca1";49;20;22;11;0.676470588235294;0.476190476190476;0.816666666666667
"20563";"target ~ sex0+fbs1+slope0+ca2";18;39;3;42;0.558823529411765;0.928571428571429;0.3
"20564";"target ~ sex0+fbs1+slope0+ca3";21;38;4;39;0.57843137254902;0.904761904761905;0.35
"20565";"target ~ sex0+fbs1+slope0+ca4";21;37;5;39;0.568627450980392;0.880952380952381;0.35
"20566";"target ~ sex0+fbs1+slope0+thal0";19;38;4;41;0.558823529411765;0.904761904761905;0.316666666666667
"20567";"target ~ sex0+fbs1+slope0+thal1";26;35;7;34;0.598039215686274;0.833333333333333;0.433333333333333
"20568";"target ~ sex0+fbs1+slope0+thal2";43;31;11;17;0.725490196078431;0.738095238095238;0.716666666666667
"20569";"target ~ sex0+fbs1+slope0+thal3";42;29;13;18;0.696078431372549;0.69047619047619;0.7
"20570";"target ~ sex0+fbs1+slope1+slope2";49;28;14;11;0.754901960784314;0.666666666666667;0.816666666666667
"20571";"target ~ sex0+fbs1+slope1+ca0";49;26;16;11;0.735294117647059;0.619047619047619;0.816666666666667
"20572";"target ~ sex0+fbs1+slope1+ca1";46;28;14;14;0.725490196078431;0.666666666666667;0.766666666666667
"20573";"target ~ sex0+fbs1+slope1+ca2";50;30;12;10;0.784313725490196;0.714285714285714;0.833333333333333
"20574";"target ~ sex0+fbs1+slope1+ca3";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"20575";"target ~ sex0+fbs1+slope1+ca4";52;23;19;8;0.735294117647059;0.547619047619048;0.866666666666667
"20576";"target ~ sex0+fbs1+slope1+thal0";51;24;18;9;0.735294117647059;0.571428571428571;0.85
"20577";"target ~ sex0+fbs1+slope1+thal1";50;26;16;10;0.745098039215686;0.619047619047619;0.833333333333333
"20578";"target ~ sex0+fbs1+slope1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"20579";"target ~ sex0+fbs1+slope1+thal3";43;31;11;17;0.725490196078431;0.738095238095238;0.716666666666667
"20580";"target ~ sex0+fbs1+slope2+ca0";49;29;13;11;0.764705882352941;0.69047619047619;0.816666666666667
"20581";"target ~ sex0+fbs1+slope2+ca1";45;32;10;15;0.754901960784314;0.761904761904762;0.75
"20582";"target ~ sex0+fbs1+slope2+ca2";48;35;7;12;0.813725490196078;0.833333333333333;0.8
"20583";"target ~ sex0+fbs1+slope2+ca3";48;30;12;12;0.764705882352941;0.714285714285714;0.8
"20584";"target ~ sex0+fbs1+slope2+ca4";50;28;14;10;0.764705882352941;0.666666666666667;0.833333333333333
"20585";"target ~ sex0+fbs1+slope2+thal0";49;29;13;11;0.764705882352941;0.69047619047619;0.816666666666667
"20586";"target ~ sex0+fbs1+slope2+thal1";48;30;12;12;0.764705882352941;0.714285714285714;0.8
"20587";"target ~ sex0+fbs1+slope2+thal2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20588";"target ~ sex0+fbs1+slope2+thal3";43;34;8;17;0.754901960784314;0.80952380952381;0.716666666666667
"20589";"target ~ sex0+fbs1+ca0+ca1";47;29;13;13;0.745098039215686;0.69047619047619;0.783333333333333
"20590";"target ~ sex0+fbs1+ca0+ca2";47;28;14;13;0.735294117647059;0.666666666666667;0.783333333333333
"20591";"target ~ sex0+fbs1+ca0+ca3";50;26;16;10;0.745098039215686;0.619047619047619;0.833333333333333
"20592";"target ~ sex0+fbs1+ca0+ca4";52;24;18;8;0.745098039215686;0.571428571428571;0.866666666666667
"20593";"target ~ sex0+fbs1+ca0+thal0";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"20594";"target ~ sex0+fbs1+ca0+thal1";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"20595";"target ~ sex0+fbs1+ca0+thal2";37;37;5;23;0.725490196078431;0.880952380952381;0.616666666666667
"20596";"target ~ sex0+fbs1+ca0+thal3";40;36;6;20;0.745098039215686;0.857142857142857;0.666666666666667
"20597";"target ~ sex0+fbs1+ca1+ca2";49;26;16;11;0.735294117647059;0.619047619047619;0.816666666666667
"20598";"target ~ sex0+fbs1+ca1+ca3";50;18;24;10;0.666666666666667;0.428571428571429;0.833333333333333
"20599";"target ~ sex0+fbs1+ca1+ca4";27;34;8;33;0.598039215686274;0.80952380952381;0.45
"20600";"target ~ sex0+fbs1+ca1+thal0";25;34;8;35;0.57843137254902;0.80952380952381;0.416666666666667
"20601";"target ~ sex0+fbs1+ca1+thal1";49;18;24;11;0.656862745098039;0.428571428571429;0.816666666666667
"20602";"target ~ sex0+fbs1+ca1+thal2";37;35;7;23;0.705882352941177;0.833333333333333;0.616666666666667
"20603";"target ~ sex0+fbs1+ca1+thal3";40;33;9;20;0.715686274509804;0.785714285714286;0.666666666666667
"20604";"target ~ sex0+fbs1+ca2+ca3";24;38;4;36;0.607843137254902;0.904761904761905;0.4
"20605";"target ~ sex0+fbs1+ca2+ca4";27;37;5;33;0.627450980392157;0.880952380952381;0.45
"20606";"target ~ sex0+fbs1+ca2+thal0";25;37;5;35;0.607843137254902;0.880952380952381;0.416666666666667
"20607";"target ~ sex0+fbs1+ca2+thal1";25;37;5;35;0.607843137254902;0.880952380952381;0.416666666666667
"20608";"target ~ sex0+fbs1+ca2+thal2";43;34;8;17;0.754901960784314;0.80952380952381;0.716666666666667
"20609";"target ~ sex0+fbs1+ca2+thal3";46;32;10;14;0.764705882352941;0.761904761904762;0.766666666666667
"20610";"target ~ sex0+fbs1+ca3+ca4";29;33;9;31;0.607843137254902;0.785714285714286;0.483333333333333
"20611";"target ~ sex0+fbs1+ca3+thal0";27;33;9;33;0.588235294117647;0.785714285714286;0.45
"20612";"target ~ sex0+fbs1+ca3+thal1";27;33;9;33;0.588235294117647;0.785714285714286;0.45
"20613";"target ~ sex0+fbs1+ca3+thal2";42;32;10;18;0.725490196078431;0.761904761904762;0.7
"20614";"target ~ sex0+fbs1+ca3+thal3";45;29;13;15;0.725490196078431;0.69047619047619;0.75
"20615";"target ~ sex0+fbs1+ca4+thal0";30;32;10;30;0.607843137254902;0.761904761904762;0.5
"20616";"target ~ sex0+fbs1+ca4+thal1";30;32;10;30;0.607843137254902;0.761904761904762;0.5
"20617";"target ~ sex0+fbs1+ca4+thal2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20618";"target ~ sex0+fbs1+ca4+thal3";47;28;14;13;0.735294117647059;0.666666666666667;0.783333333333333
"20619";"target ~ sex0+fbs1+thal0+thal1";28;32;10;32;0.588235294117647;0.761904761904762;0.466666666666667
"20620";"target ~ sex0+fbs1+thal0+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"20621";"target ~ sex0+fbs1+thal0+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"20622";"target ~ sex0+fbs1+thal1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"20623";"target ~ sex0+fbs1+thal1+thal3";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"20624";"target ~ sex0+fbs1+thal2+thal3";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"20625";"target ~ sex0+restecg0+restecg1+restecg2";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"20626";"target ~ sex0+restecg0+restecg1+exang0";36;29;13;24;0.637254901960784;0.69047619047619;0.6
"20627";"target ~ sex0+restecg0+restecg1+exang1";36;29;13;24;0.637254901960784;0.69047619047619;0.6
"20628";"target ~ sex0+restecg0+restecg1+slope0";42;20;22;18;0.607843137254902;0.476190476190476;0.7
"20629";"target ~ sex0+restecg0+restecg1+slope1";30;32;10;30;0.607843137254902;0.761904761904762;0.5
"20630";"target ~ sex0+restecg0+restecg1+slope2";29;34;8;31;0.617647058823529;0.80952380952381;0.483333333333333
"20631";"target ~ sex0+restecg0+restecg1+ca0";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"20632";"target ~ sex0+restecg0+restecg1+ca1";37;26;16;23;0.617647058823529;0.619047619047619;0.616666666666667
"20633";"target ~ sex0+restecg0+restecg1+ca2";40;28;14;20;0.666666666666667;0.666666666666667;0.666666666666667
"20634";"target ~ sex0+restecg0+restecg1+ca3";39;24;18;21;0.617647058823529;0.571428571428571;0.65
"20635";"target ~ sex0+restecg0+restecg1+ca4";40;21;21;20;0.598039215686274;0.5;0.666666666666667
"20636";"target ~ sex0+restecg0+restecg1+thal0";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"20637";"target ~ sex0+restecg0+restecg1+thal1";39;23;19;21;0.607843137254902;0.547619047619048;0.65
"20638";"target ~ sex0+restecg0+restecg1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"20639";"target ~ sex0+restecg0+restecg1+thal3";33;35;7;27;0.666666666666667;0.833333333333333;0.55
"20640";"target ~ sex0+restecg0+restecg2+exang0";36;29;13;24;0.637254901960784;0.69047619047619;0.6
"20641";"target ~ sex0+restecg0+restecg2+exang1";36;29;13;24;0.637254901960784;0.69047619047619;0.6
"20642";"target ~ sex0+restecg0+restecg2+slope0";42;20;22;18;0.607843137254902;0.476190476190476;0.7
"20643";"target ~ sex0+restecg0+restecg2+slope1";30;32;10;30;0.607843137254902;0.761904761904762;0.5
"20644";"target ~ sex0+restecg0+restecg2+slope2";29;34;8;31;0.617647058823529;0.80952380952381;0.483333333333333
"20645";"target ~ sex0+restecg0+restecg2+ca0";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"20646";"target ~ sex0+restecg0+restecg2+ca1";37;26;16;23;0.617647058823529;0.619047619047619;0.616666666666667
"20647";"target ~ sex0+restecg0+restecg2+ca2";40;28;14;20;0.666666666666667;0.666666666666667;0.666666666666667
"20648";"target ~ sex0+restecg0+restecg2+ca3";39;24;18;21;0.617647058823529;0.571428571428571;0.65
"20649";"target ~ sex0+restecg0+restecg2+ca4";40;21;21;20;0.598039215686274;0.5;0.666666666666667
"20650";"target ~ sex0+restecg0+restecg2+thal0";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"20651";"target ~ sex0+restecg0+restecg2+thal1";39;23;19;21;0.607843137254902;0.547619047619048;0.65
"20652";"target ~ sex0+restecg0+restecg2+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"20653";"target ~ sex0+restecg0+restecg2+thal3";33;35;7;27;0.666666666666667;0.833333333333333;0.55
"20654";"target ~ sex0+restecg0+exang0+exang1";36;29;13;24;0.637254901960784;0.69047619047619;0.6
"20655";"target ~ sex0+restecg0+exang0+slope0";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"20656";"target ~ sex0+restecg0+exang0+slope1";47;30;12;13;0.754901960784314;0.714285714285714;0.783333333333333
"20657";"target ~ sex0+restecg0+exang0+slope2";33;35;7;27;0.666666666666667;0.833333333333333;0.55
"20658";"target ~ sex0+restecg0+exang0+ca0";46;32;10;14;0.764705882352941;0.761904761904762;0.766666666666667
"20659";"target ~ sex0+restecg0+exang0+ca1";49;26;16;11;0.735294117647059;0.619047619047619;0.816666666666667
"20660";"target ~ sex0+restecg0+exang0+ca2";36;34;8;24;0.686274509803922;0.80952380952381;0.6
"20661";"target ~ sex0+restecg0+exang0+ca3";51;20;22;9;0.696078431372549;0.476190476190476;0.85
"20662";"target ~ sex0+restecg0+exang0+ca4";36;28;14;24;0.627450980392157;0.666666666666667;0.6
"20663";"target ~ sex0+restecg0+exang0+thal0";36;29;13;24;0.637254901960784;0.69047619047619;0.6
"20664";"target ~ sex0+restecg0+exang0+thal1";35;29;13;25;0.627450980392157;0.69047619047619;0.583333333333333
"20665";"target ~ sex0+restecg0+exang0+thal2";45;30;12;15;0.735294117647059;0.714285714285714;0.75
"20666";"target ~ sex0+restecg0+exang0+thal3";47;28;14;13;0.735294117647059;0.666666666666667;0.783333333333333
"20667";"target ~ sex0+restecg0+exang1+slope0";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"20668";"target ~ sex0+restecg0+exang1+slope1";47;30;12;13;0.754901960784314;0.714285714285714;0.783333333333333
"20669";"target ~ sex0+restecg0+exang1+slope2";33;35;7;27;0.666666666666667;0.833333333333333;0.55
"20670";"target ~ sex0+restecg0+exang1+ca0";46;32;10;14;0.764705882352941;0.761904761904762;0.766666666666667
"20671";"target ~ sex0+restecg0+exang1+ca1";49;26;16;11;0.735294117647059;0.619047619047619;0.816666666666667
"20672";"target ~ sex0+restecg0+exang1+ca2";36;34;8;24;0.686274509803922;0.80952380952381;0.6
"20673";"target ~ sex0+restecg0+exang1+ca3";51;20;22;9;0.696078431372549;0.476190476190476;0.85
"20674";"target ~ sex0+restecg0+exang1+ca4";36;28;14;24;0.627450980392157;0.666666666666667;0.6
"20675";"target ~ sex0+restecg0+exang1+thal0";36;29;13;24;0.637254901960784;0.69047619047619;0.6
"20676";"target ~ sex0+restecg0+exang1+thal1";35;29;13;25;0.627450980392157;0.69047619047619;0.583333333333333
"20677";"target ~ sex0+restecg0+exang1+thal2";45;30;12;15;0.735294117647059;0.714285714285714;0.75
"20678";"target ~ sex0+restecg0+exang1+thal3";47;28;14;13;0.735294117647059;0.666666666666667;0.783333333333333
"20679";"target ~ sex0+restecg0+slope0+slope1";30;32;10;30;0.607843137254902;0.761904761904762;0.5
"20680";"target ~ sex0+restecg0+slope0+slope2";29;34;8;31;0.617647058823529;0.80952380952381;0.483333333333333
"20681";"target ~ sex0+restecg0+slope0+ca0";51;24;18;9;0.735294117647059;0.571428571428571;0.85
"20682";"target ~ sex0+restecg0+slope0+ca1";39;24;18;21;0.617647058823529;0.571428571428571;0.65
"20683";"target ~ sex0+restecg0+slope0+ca2";38;31;11;22;0.676470588235294;0.738095238095238;0.633333333333333
"20684";"target ~ sex0+restecg0+slope0+ca3";40;24;18;20;0.627450980392157;0.571428571428571;0.666666666666667
"20685";"target ~ sex0+restecg0+slope0+ca4";42;19;23;18;0.598039215686274;0.452380952380952;0.7
"20686";"target ~ sex0+restecg0+slope0+thal0";42;20;22;18;0.607843137254902;0.476190476190476;0.7
"20687";"target ~ sex0+restecg0+slope0+thal1";38;26;16;22;0.627450980392157;0.619047619047619;0.633333333333333
"20688";"target ~ sex0+restecg0+slope0+thal2";33;35;7;27;0.666666666666667;0.833333333333333;0.55
"20689";"target ~ sex0+restecg0+slope0+thal3";34;34;8;26;0.666666666666667;0.80952380952381;0.566666666666667
"20690";"target ~ sex0+restecg0+slope1+slope2";29;34;8;31;0.617647058823529;0.80952380952381;0.483333333333333
"20691";"target ~ sex0+restecg0+slope1+ca0";48;27;15;12;0.735294117647059;0.642857142857143;0.8
"20692";"target ~ sex0+restecg0+slope1+ca1";28;33;9;32;0.598039215686274;0.785714285714286;0.466666666666667
"20693";"target ~ sex0+restecg0+slope1+ca2";30;36;6;30;0.647058823529412;0.857142857142857;0.5
"20694";"target ~ sex0+restecg0+slope1+ca3";30;33;9;30;0.617647058823529;0.785714285714286;0.5
"20695";"target ~ sex0+restecg0+slope1+ca4";31;31;11;29;0.607843137254902;0.738095238095238;0.516666666666667
"20696";"target ~ sex0+restecg0+slope1+thal0";30;32;10;30;0.607843137254902;0.761904761904762;0.5
"20697";"target ~ sex0+restecg0+slope1+thal1";30;33;9;30;0.617647058823529;0.785714285714286;0.5
"20698";"target ~ sex0+restecg0+slope1+thal2";42;32;10;18;0.725490196078431;0.761904761904762;0.7
"20699";"target ~ sex0+restecg0+slope1+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"20700";"target ~ sex0+restecg0+slope2+ca0";51;27;15;9;0.764705882352941;0.642857142857143;0.85
"20701";"target ~ sex0+restecg0+slope2+ca1";27;35;7;33;0.607843137254902;0.833333333333333;0.45
"20702";"target ~ sex0+restecg0+slope2+ca2";29;38;4;31;0.656862745098039;0.904761904761905;0.483333333333333
